Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,Language of Original Document,Document Type,Publication Stage,Open Access,Source,EID
"De Oliveira R.A.R., Mota R.J., Jr., Tavares D.D.F., Moreira O.C., Marins J.C.B.","56239037400;56779678100;56779730500;57093519800;24071636300;","Factors associated with high blood pressure in basic education teachers [Fatores associados à pressão arterial elevada em professores da educação básica]",2015,"Revista da Educacao Fisica","26","1",,"119","129",,5,"10.4025/reveducfis.v26i1.24693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939177405&doi=10.4025%2freveducfis.v26i1.24693&partnerID=40&md5=bb37dd72dc7b63739e7d3e527328a661","Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil","De Oliveira, R.A.R., Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil; Mota, R.J., Jr., Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil; Tavares, D.D.F., Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil; Moreira, O.C., Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil; Marins, J.C.B., Universidade Federal de VIçosa, Departamento de Educação Física, LAPEH, Campus Universitário, Viçosa, Minas Gerais, CEP: 36570-900, Brazil","The aim of the study was to analyze the prevalence of high blood pressure and factors associated with high blood pressure in basic education teachers. Was conducted a cross-sectional study in 200 teachers of Viçosa-MG, mean age 43.2±10.2 years. Were evaluated anthropometric, biochemical, blood pressure and number of daily steps. Were calculated the linear regression analysis multiple to assess the association between variables. Were found 20% of hypertensive, with these getting higher age, body mass index (BMI), waist circumference, waist-hip ratio, percent fat, glucose and triglycerides; and lower high density lipoprotein and number of steps when compared to normotensive (p<0.05). There was an association between high blood pressure and age (r=0.34; p< 0.000), BMI (r=0.27; p< 0.000), dyslipidemia (r=0.19; p=0.003) and diabetes mellitus (r=0.18; p=0.006). In conclusion, the prevalence of high blood pressure was similar to the observed in other studies, and the age, body mass index, dyslipidemia and diabetes mellitus are factors associated with high blood pressure in basic education teachers.","Chronic diseases; Hypertension; Risk factors",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84939177405
"de Oliveira A.R.M., Escott C.M.","56763377700;56764290500;","Professional education: Current policies targeting the qualification of vocational education in Brazil [Políticas públicas e o ensino profissional no Brasil]",2015,"Ensaio","23","88",,"717","738",,1,"10.1590/S0104-40362015000300008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938601142&doi=10.1590%2fS0104-40362015000300008&partnerID=40&md5=a18b29042481eb4b0045b08882959a23","Faculdade de Tecnologia SENAI, Porto Alegre, Rio Grande do Sul, Brazil; Instituto Federal de Educação, Ciência e Tecnologia do RS - IFRS, Osório, Rio Grande do Sul, Brazil; Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS, University of Texas at Austin - UT, Brazil; Universidade Federal do Rio Grande do Sul - UFRGS, Brazil","de Oliveira, A.R.M., Faculdade de Tecnologia SENAI, Porto Alegre, Rio Grande do Sul, Brazil, Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS, University of Texas at Austin - UT, Brazil; Escott, C.M., Instituto Federal de Educação, Ciência e Tecnologia do RS - IFRS, Osório, Rio Grande do Sul, Brazil, Universidade Federal do Rio Grande do Sul - UFRGS, Brazil","This study proposes an analysis of the current situation of higher education regarding technology and the future prospects for professional education in Brazil. The research takes a qualitative exploratory approach, aiming to identify the importance of current public policies focusing on training and qualifications in vocational and higher education courses in technology. Data were collected from the statistics of the Census of Higher Education as well as from documents on the subject of professional education, which came from the Sistema S and federal education. The study results show the increased number of vacancies in higher education and the prospect of a better qualification of vocational education by institutions and note the need to develop new proposals to help students access training programs for technology in higher education in Brazil.","Higher education technology; Professional education; Public policy",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84938601142
"de Fátima Flach S.","35368029400;","Elementary education in Brazil: Legal predictions and governmental actions concerning the expansion of assistance, numbers of years, and hours spent in school [Ensino fundamental no Brasil: Previsões legais e ações governamentais para a ampliação do atendimento, da duração e do tempo escolar]",2015,"Ensaio","23","88",,"739","762",,,"10.1590/S0104-40362015000300009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938569806&doi=10.1590%2fS0104-40362015000300009&partnerID=40&md5=eb16ebb43ea70b3bba8e1415f6426185","Universidade Estadual de Ponta Grossa - UEPG, Departamento de Educação, Ponta Grossa, Paraná, Brazil; Universidade Federal de São Carlos - UFSCar, São Carlos, São Paulo, Brazil","de Fátima Flach, S., Universidade Estadual de Ponta Grossa - UEPG, Departamento de Educação, Ponta Grossa, Paraná, Brazil, Universidade Federal de São Carlos - UFSCar, São Carlos, São Paulo, Brazil","The study presents a reflection on the process of the reorganization of Elementary Education following the implementation of Law 9394/96. Furthermore, it emphasizes the expansion in the assistance provided by schools and the increase in the number of years at this level of schooling as well as the increase in the daily hours spent in school. Regarding this, the influences and determinations of agencies and international institutions, their impact on Brazilian legislation, and-as a consequence-their effects on political actions are discussed. Furthermore, the study indicates that Elementary Education provides for the interests of the capitalist class, which can be seen in the documents of international agencies. The numerous legal changes that took place in the period have been influenced by the assumptions that can be seen in the international documents. The study demonstrates that the advancements related to the reorganization of this level of schooling are contradictory and attend to the interests of the population in general and to society's hegemonic commitments.","Elementary education; Full time school; Nine-year elementary school; Universalization of education",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84938569806
"Hernández-Walls R., Rojas-Mayoral E., Rojo P.K.B.","6507845196;57504072300;56740548000;","Diseño de práctica de laboratorio para uso de la creatividad: Canal de olas",2015,"Revista Mexicana de Fisica E","61","1",,"1","5",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938083486&partnerID=40&md5=e1d848c6f0876a8daf7445afe9b92102","Facultad de Ciencias Marinas, Universidad Autónoma de Baja California, Ensenada, B.C., Mexico","Hernández-Walls, R., Facultad de Ciencias Marinas, Universidad Autónoma de Baja California, Ensenada, B.C., Mexico; Rojas-Mayoral, E., Facultad de Ciencias Marinas, Universidad Autónoma de Baja California, Ensenada, B.C., Mexico; Rojo, P.K.B., Facultad de Ciencias Marinas, Universidad Autónoma de Baja California, Ensenada, B.C., Mexico","This paper describes the experiences of teachers teaching Physics II Laboratory, at the School of Marine Sciences of the UABC, in which the student modifies a device in order to measure the water level in a wave tank. The students are only allowed to use a computer mouse as a sensor. The students have access to a piece of MATLAB code that reads the number of pixels that the mouse has been moved. Using that code and their creativity, the students must modify the mouse to obtain a device that directly measures the movement of the water surface and, in doing so, registers the characteristics of the water waves in the tank. It is important to note that the oceanography program does not include courses in electronics, so students cannot build a data acquisition card. This experiment covers various educational factors allowing students to adapt a device in order to construct their own gauge to directly measure a phenomenon and to record digitally, encouraging the reuse of technology for profit and the innovation of alternative uses for the mouse in the measurement of physical variables.","Computacional's mouse; Measurement; Ocean wave; Prototype",,,,,,,,,,,,,"Spanish",Article,"Final","",Scopus,2-s2.0-84938083486
"Cuevas-Cajiga Y.","56741445300;","Private higher education institutions in Mexico. Social representations of students: Priviledge and prestige [La institución superior privada en México. Representaciones sociales de estudiantes: Privilegio y prestigio]",2015,"Revista Iberoamericana de Educacion Superior","6","16",,"46","66",,1,"10.1016/j.rides.2015.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938081304&doi=10.1016%2fj.rides.2015.04.002&partnerID=40&md5=5277b7bcde86532e57460182c3bf01ca","Facultad de Filosofía y Letras, Universidad Nacional Autónoma de México (UNAM)., Mexico","Cuevas-Cajiga, Y., Facultad de Filosofía y Letras, Universidad Nacional Autónoma de México (UNAM)., Mexico","In Mexico a significant number of students attend private higher education institutions (IESP for its acronym in Spanish). Little is known about these players and what it represents for them to study at an IESP. The objective of this article is to explore the representations built by two groups of students from different iesp, low and medium profile, with regard to their institution. Supported by the theory of social representations a qualitative study was undertaken including ten interviews. The analysis identified two social representations: One produced by students of a low profile IESP, whose core element was the privilege to continue professional training; the other one from students of a medium profile whose key aspect was the prestige to attend a private institution.","Private higher education; Social representations; Students",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-84938081304
"Camacho M.M.","56740303000;","Pedagogical foundations that support the teaching processes of professors who study and obtain a master's degree in socio-educational intervention [Los fundamentos pedagógicos que sustenta la práctica docente de los profesores que ingresan y egresan de la maestría en intervención socioeducativa]",2015,"Revista Iberoamericana de Educacion Superior","6","15",,"129","144",,,"10.1016/s2007-2872(15)30007-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938064786&doi=10.1016%2fs2007-2872%2815%2930007-x&partnerID=40&md5=79c480fa02bca6d425ef46226ec9558f","Universidad Autónoma de Guadalajara, Mexico","Camacho, M.M., Universidad Autónoma de Guadalajara, Mexico","This research focuses on processes of conceptual transformation that occur in learning of postgraduate students and analyzed the pedagogical conceptualization of the master's degree in socio-educational intervention upon start and when finishing the degree in order to observe significant differences in the initial education, professional experience and continuous education. A mixed methodology was used for the research such as surveys, interviews and observational records and statistic analysis. The findings prove that students in the first semester of the master's degree reflect in their conception a more traditional and behaviorist focus than 5th semester students. This means that profound and conscious conceptual change or transformation has occurred. Therefore, a conceptual pedagogical evolution has occurred as of the master's study.","Conceptual transformation; Education; Learning; Master's",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-84938064786
"Solar H., Deulofeu J., Azcárate C.","55811508400;55214496400;55811469500;","Modeling competence in functional graph interpretation [Competencia de modelización en interpretación de gráficas funcionales]",2015,"Ensenanza de las Ciencias","33","2",,"191","210",,3,"10.5565/rev/ensciencias.1551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937922878&doi=10.5565%2frev%2fensciencias.1551&partnerID=40&md5=e431c7613d5fa78954cd94e984f25e20","Departamento de Didáctica, Pontificia Universidad Católica de Chile, Chile; Universitat Autònoma de Barcelona, Spain; Departament de Didàctica de les Matemàtiques i les Ciències Experimentals, Universitat Autònoma de Barcelona, Spain","Solar, H., Departamento de Didáctica, Pontificia Universidad Católica de Chile, Chile; Deulofeu, J., Universitat Autònoma de Barcelona, Spain; Azcárate, C., Departament de Didàctica de les Matemàtiques i les Ciències Experimentals, Universitat Autònoma de Barcelona, Spain","In this article we present a research where the Mathematics Competence Model (MCM) is applied to study the modeling competence, which is characterized by tasks, processes and modeling phases. The relationships between those three components determine the levels of cognitive complexity of a mathematical activity. The processes are the most outstanding components and they are developed during the whole school process, unlike the mathematical tasks, that are developed during shorter terms. The MCM is tested in a case study of a teacher who implemented a teaching unit for the interpretation of functional graphs.","Functional graph interpretation; Mathematical competence; Mathematical competence model; Mathematical modeling; Mathematical processes",,,,,,,,,,,,,"English; Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84937922878
"Sosa L., Flores-Medrano E., Carrillo J.","57220381517;56737135900;36501039700;","Teacher Knowledge about the features of learning algebra in high school [Conocimiento del profesor acerca de las características de aprendizaje del álgebra en bachillerato]",2015,"Ensenanza de las Ciencias","33","2",,"173","189",,3,"10.5565/rev/ensciencias.1522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937825043&doi=10.5565%2frev%2fensciencias.1522&partnerID=40&md5=90ff11715da8f52841ef7ab58f568ffa","Universidad Autónoma de Zacatecas, Mexico; Centro de Investigacion en Didacticas Especificas e Investigacion en El Aula, Universidad de Huelva, Spain","Sosa, L., Universidad Autónoma de Zacatecas, Mexico; Flores-Medrano, E., Centro de Investigacion en Didacticas Especificas e Investigacion en El Aula, Universidad de Huelva, Spain; Carrillo, J., Centro de Investigacion en Didacticas Especificas e Investigacion en El Aula, Universidad de Huelva, Spain","The aim of this study is to improve the characterization of one of the subdomains of pedagogical content knowledge, namely knowledge of the features of learning mathematics. With an interpretive approach, we developed a case study with two high school teachers, the content being focused on Linear Algebra. Categories and indicators to deepen this characterization, derived from research literature and from empirical data from this study, are reported.","Knowledge of features of learning mathematics; Mathematics teacher's specialised knowledge; Pedagogical content knowledge",,,,,,,,,,,,,"English; Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84937825043
"De Oliveira M.L., Galembeck E.","56727422200;7801396889;","Using a web analysis tool to evaluate an educational app usage",2015,"International Journal of Mobile Learning and Organisation","9","2",,"146","159",,1,"10.1504/IJMLO.2015.070705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937421821&doi=10.1504%2fIJMLO.2015.070705&partnerID=40&md5=a92bad113fdfdb04e6fc5d80e4999231","Department of Biochemistry and Tissue Biology, Institute of Biology, UNICAMP, Campinas/SP, Brazil","De Oliveira, M.L., Department of Biochemistry and Tissue Biology, Institute of Biology, UNICAMP, Campinas/SP, Brazil; Galembeck, E., Department of Biochemistry and Tissue Biology, Institute of Biology, UNICAMP, Campinas/SP, Brazil","Educational application evaluations are usually focused in functional aspects; however, factors such as learning difficulties can also be investigated. In this study, the potential of Google Analytics (GA) to collect usage data from an educational app was evaluated, aiming to both improve the app interface and empower its educational usage. Thus, the statistics tools available in GA were used to answer the following questions: who are the app users? How long the users stay on the app? How do users interact with the application? What content do users view more frequently? What are the critical dropout points? The obtained results demonstrate, among other things, that the users were spread through all continents, 58.7% of the sessions lasted between 2 and 17 minutes and there is no critical dropout point. GA was able to answer all these questions and it can be an effective tool to evaluate the usage of educational apps. Copyright © 2015 Inderscience Enterprises Ltd.","App usage; Educational applications; Evaluation; Google Analytics; Mobile learning; Web analysis tool",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-84937421821
"da Cruz V.S., Soares V.","56703049300;7006398361;","Experimental determination of the Boltzmann constant from current-voltage characteristic of a diode [Determinação experimental da constante de Boltzmann a partir da curva característica corrente-voltagem de um diodo]",2015,"Revista Brasileira de Ensino de Fisica","37","1","1311","","",,1,"10.1590/S1806-11173711678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933576329&doi=10.1590%2fS1806-11173711678&partnerID=40&md5=66a27d8fea7108c163653eeabf8a9881","Instituto de Física, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil","da Cruz, V.S., Instituto de Física, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Soares, V., Instituto de Física, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil","We present in this work a didactic experimental activity with a diode, set up with affordable instruments, and that can be easily adapted for an undergraduate or a high school class. The activity described establishes the current ID-voltage VD characteristics of a diode from measurements of the potential difference VD on it and the current ID through it, for three different temperatures T = 0 °C, 23 °C, and 100 °C. From the experimental results: (i) we build up an algebraic expression for the current ID as a function of the voltage VD, and the temperature T, and (ii) we determine the value of the Boltzmann's constant kB, one of the physical fundamental constants. © Sociedade Brasileira de Física.","Boltzmann constant; Current-voltage characteristic curve; Diode",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84933576329
"Morgado B.E., Soares V.","57205667410;7006398361;","Geometric construction of the Mars's orbit by the method of Kepler [Construção geométrica da órbita de Marte pelo método de Kepler]",2015,"Revista Brasileira de Ensino de Fisica","37","1","1305","","",,1,"10.1590/S1806-11173711647","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933566436&doi=10.1590%2fS1806-11173711647&partnerID=40&md5=b9017e665db95e89a35c28036892a045","Observatório do Valongo, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Instituto de Física, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil","Morgado, B.E., Observatório do Valongo, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Soares, V., Instituto de Física, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil","In this work we present the construction method of the martian orbit around the sun as suggested by Kepler in 1605, from the observational measurements of the position of this planet were available at that time. We show that this construction is not a simple task, and that exercise is a good teaching tool to make clear the difficulty of choosing an ellipse with very low eccentricity, instead of a circle, as the curve that describes the orbits of the planets around the sun. © The Sociedade Brasileira de Física.","Kepler's method; Orbit of Mars",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84933566436
"Pifer A., Aurani K.M.","56702679200;56703429000;","The analytical theory of heat of Joseph Fourier: An analysis of the conceptual and epistemological foundations [A teoria analítica do calor de Joseph Fourier: Uma análise das bases conceituais e epistemológicas]",2015,"Revista Brasileira de Ensino de Fisica","37","1","1603","","",,,"10.1590/S1806-11173711681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933545151&doi=10.1590%2fS1806-11173711681&partnerID=40&md5=ed4219b370b8e8d11eab2b2ef34630df","Centro de Ciências Naturais e Humanas, Universidade Federal do ABC, Santo André, SP, Brazil","Pifer, A., Centro de Ciências Naturais e Humanas, Universidade Federal do ABC, Santo André, SP, Brazil; Aurani, K.M., Centro de Ciências Naturais e Humanas, Universidade Federal do ABC, Santo André, SP, Brazil","In an environment ruled by the Newtonian paradigm, Fourier established his theory of heat propagation in solids focused on the same traditional conception from rational mechanics, which reduced the natural phenomena to the mathematical analysis. However, he challenged that principle by ignoring the hypotheses about the nature of heat and creating a physical model in which the laws of mechanics do not apply to the phenomena of heat. The most of the studies on Fourier's works in the field of the history of sciences are based on mathematics, and a very few of them are on physics. This study aims to add that missing approach with an analysis of the conceptual and epistemological bases involved in the formulation of the Fourier's theory of heat propagation; it also intends to show that his work emerged as a unique approach. About the area of the teaching of physics, the results here obtained can contribute to a clearer view of the nature of science through its procedures, scope, and limitations. © The Sociedade Brasileira de Física.","Conduction of heat; History of science; Joseph Fourier",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84933545151
"Martínez R.A., Anderson T.","56585267500;7403303132;","Are the most highly cited articles the ones that are the most downloaded? A bibliometric study of IRRODL",2015,"International Review of Research in Open and Distance Learning","16","3",,"18","40",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933528849&partnerID=40&md5=54869adbf97b5065f79e45c501dccde4","University of Cienfuegos, Cuba; Athabasca University, Canada","Martínez, R.A., University of Cienfuegos, Cuba; Anderson, T., Athabasca University, Canada","Publication of research, innovation, challenges and successes is of critical importance to the evolution of more effective distance education programming. Publication in peer reviewed journal format is the most prestigious and the most widespread form of dissemination in education and most other disciplines, thus the importance of understanding what is published and its impact on both researchers and practitioners. In this article we identify and classify the leading articles in arguably the leading peer reviewed journals in this discipline. The journal The International Review of Research in Open and Distance Learning (IRRODL) is a peer reviewed academic journal that has been published since 2000. The journal has published between 3 and 6 issues annually with between 50 and 111 research articles per volume. In order to assess the general and the particular impact of highly cited articles this work describes the main bibliometric indicators of the IRRODL journal and these are compared with the total galley views in all formats, PDF, HTML, EPUB and MP3, that IRRODL publishes. In addition to identifying characteristics of the most widely cited articles this research determines if there is a correlation between the articles most highly cited by other publishing researchers and the number of views, indicating interest from both practitioners and research communities. The results show a significant and positive relationship between the total number of citations and the number of views received by articles published in the journal, indicating the impact of the journal extends beyond active publishers to practitioner consumers. © Avello Martínez and Anderson.","Altmetrics; Google Scholar; highly cited papers; International Review of Research in Open and Distance Learning; IRRODL; Open and distance learning; Research trends; Webmetrics",,,"Advice and comments from Dr. Tony Bates, President and CEO of Tony Bates Associates Ltd, is acknowledged with appreciation. We want to thank the editors of the IRRODL journal for providing the internal data of article statistics.",,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-84933528849
"Solís L.E., Baeza J.R., Mena D.A., Rodríguez M.D.","56119508500;56694363200;56120734900;57197402251;","Comparative study of two educational model based on the results of the academic performance of bachelor engineering students [Estudio comparativo de dos modelos educativos basado en los resultados del rendimiento académico de los alumnos de licenciatura en ingeniería]",2015,"Formacion Universitaria","8","3",,"47","56",,2,"10.4067/S0718-50062015000300006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932166907&doi=10.4067%2fS0718-50062015000300006&partnerID=40&md5=a8061b195067aeab00f98c2d7469db74","Facultad de Ingeniería, Universidad Autónoma de Yucatán, Av. Industrias no Contaminantes x Anillo Periférico Norte s/n Apartado Postal No. 150 Cordemex, Mérida, Yucatán, CP 97310, Mexico","Solís, L.E., Facultad de Ingeniería, Universidad Autónoma de Yucatán, Av. Industrias no Contaminantes x Anillo Periférico Norte s/n Apartado Postal No. 150 Cordemex, Mérida, Yucatán, CP 97310, Mexico; Baeza, J.R., Facultad de Ingeniería, Universidad Autónoma de Yucatán, Av. Industrias no Contaminantes x Anillo Periférico Norte s/n Apartado Postal No. 150 Cordemex, Mérida, Yucatán, CP 97310, Mexico; Mena, D.A., Facultad de Ingeniería, Universidad Autónoma de Yucatán, Av. Industrias no Contaminantes x Anillo Periférico Norte s/n Apartado Postal No. 150 Cordemex, Mérida, Yucatán, CP 97310, Mexico; Rodríguez, M.D., Facultad de Ingeniería, Universidad Autónoma de Yucatán, Av. Industrias no Contaminantes x Anillo Periférico Norte s/n Apartado Postal No. 150 Cordemex, Mérida, Yucatán, CP 97310, Mexico","Comparative analysis of two educational models is described, based on the academic performance of students taking three fundamental subjects (algebra, physics and calculus) of the bachelor degree of the Faculty of Engineering of the University Autonomus of Yucatán. The cohorts within the period September 1998 to July 2003, managed with the behavioral model, as well as the cohorts admitted between August 2003 and December 2007, which were administered under the constructivist approach were considered. It has been observed that there was a decreasing in the approval ratings and a decrease in the average passing grades between these cohorts. It was assumed that this was due to the implementation of the new institutional Educational and Academic Model, which came into operation in August 2003. The results show no difference in the rate of approval due to the models and that the previous preparation of students especially in algebra and calculus had more influence.","Academic performance; Approval rating; Basic sciences; Constructivism; Educational model",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84932166907
"Cade M.B.S.","56694938200;","Math didactic materials in the youths and adults education: Challenges, perspectives [Matériel Didactique de Mathématique de l’éducation des Jeunes et Adultes: Défis, perspectives] [Material didáctico de matemática en la educación de jóvenes y adultos: Desafíos, perspectives] [Material Didático de Matemática na Educação de Jovens e Adultos: Desafios, perspectivas]",2015,"Revista Lusofona de Educacao","29","29",,"161","182",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932111826&partnerID=40&md5=3ab23b9b9b6dabe4bd48bd0aa2c68c73","Instituto Federal de Espírito Santo - IFES, COMAT, Vitória, Brazil","Cade, M.B.S., Instituto Federal de Espírito Santo - IFES, COMAT, Vitória, Brazil","This article presents an analysis of Mathematics teaching materials produced by the Mathematics Education Study Group at the PROEJA – The National Program for Integration of Professional Education with Basic Education in the form of Youths and Adults at the Federal Institute of the state of Espirito Santo (IFES), Vitoria, Brazil. The purpose of the study is to analyze of the impact of the materials on PROEJA students and to identify its potentialities and limits within in the program. In order to carry on the analysis, an evaluative research has been conducted under the Stufflebeam and Skhinfield CIPP evaluation model as a reference. The model includes four analysis levels: Context, Input, Process and Product. Data collection was done through running closed and open questionnaires with students and teachers, and interviews with the program coordination staff. The study presents qualitative-type research. The results are presented in three complementary parts: students perception, teachers perceptions, and coordinators perceptions. Following, there is a synthesis of the most relevant data according to the different perceptions. Finally, we establish a set of the emerging positive and negative impacts from the analysis. © 2015, Edicoes Universitarias Lusofonas. All rights reserved.","CIPP evaluation model; Education for youths and adults; Inclusion; Math didactic materials",,,,,,,,,,,,,"Portuguese",Article,"Final","",Scopus,2-s2.0-84932111826
"Moreno J., Valderrama V.","54791324300;56690507800;","Digital game based learning in children with ADHD: A case study in statisctics teaching for fourth grade students in Colombia [Aprendizaje basado en juegos digitales en niños con TDAH: Un estudio de caso en la enseñanza de estadística para estudiantes de cuarto grado en Colombia]",2015,"Revista Brasileira de Educacao Especial","21","1",,"143","158",,2,"10.1590/S1413-65382115000100010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931440672&doi=10.1590%2fS1413-65382115000100010&partnerID=40&md5=344801219b49438d4da62ed9a4ed6f65","Departamento de Ciências da Computação e a Decisão, Universidad Nacional de Colombia, UFRGS, Medellín, Colombia; Universidad Nacional de Colombia, Medellín, Colombia","Moreno, J., Departamento de Ciências da Computação e a Decisão, Universidad Nacional de Colombia, UFRGS, Medellín, Colombia; Valderrama, V., Universidad Nacional de Colombia, Medellín, Colombia","The current situation of technological innovation in education introduces a new insight into digital games, highlighting their pedagogical value. Considering this panorama, we propose digital game based learning, more specifically with massive multiplayer online games, as a favorable setting to enhance performance by children with ADHD  Attention-Deficit Hyperactivity Disorder) in order to improve their learning and strengthen their social skills, as well as provide for self-regulation of emotions. To this end, we carried out a case study in the Santa BertillaBoscardín primary school from Medellin city in Colombia, with fourth grade students in the subject of statistics, of whom 17 children were the experimental group and 40 were the control group. The results obtained using a standard test showed there was statistical significance (p-value < 0.005); not only did ADHD students manage to reach the same level of academic performance as control students, but theyalsoachieved slightly higher scores. © 2015, Associacao Brasileira de Pesquisadores em Educacao Especial. All rights reserved.","ADHD; Digital game based learning; Frequency tabulation and plotting; Statistics teaching",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84931440672
"Cantorani J.R.H., Vargas L.M., Redkva P.E., Pilatti L.A., Gutierrez G.L.","56641675900;56640781300;54781766600;24344495600;53982777700;","The disability dimension and view of people with disabilities from the censuses in brazil [A Dimensão da Deficiência e o Olhar a Respeito das Pessoas com Deficiência a Partir dos Recenseamentos no Brasil]",2015,"Revista Brasileira de Educacao Especial","21","1",,"159","176",,,"10.1590/S1413-65382115000100011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931338926&doi=10.1590%2fS1413-65382115000100011&partnerID=40&md5=510ea2f2fbed3b6d3b07176280830cb7","Universidade Estadual de Campinas, Itararé, SP, Brazil; Universidade Federal do Paraná, Itararé, SP, Brazil; Universidade Estadual de Campinas, Universidade Tecnológica Federal do Paraná, Curitiba, PR, Brazil","Cantorani, J.R.H., Universidade Estadual de Campinas, Itararé, SP, Brazil; Vargas, L.M., Universidade Estadual de Campinas, Itararé, SP, Brazil; Redkva, P.E., Universidade Federal do Paraná, Itararé, SP, Brazil; Pilatti, L.A., Universidade Estadual de Campinas, Universidade Tecnológica Federal do Paraná, Curitiba, PR, Brazil; Gutierrez, G.L., Universidade Estadual de Campinas, Itararé, SP, Brazil","Views about people with disabilities have changed over the years. The same has occurred with the numbers and perceptions that portray the disability dimension. The aim of this study is to identify these changes using population survey instruments. To this end, we followed how the ways disability of approaching have changed over time, regarding focus, as the conceptual basis of these instruments. For this analysis the censuses during the period from 1872 to 2010 and the National Household Sample Surveys conducted between 1981 and 2003 were studied. It was found that changes in censuses followed the conceptual evolution of disability. This change of view also shows that the universe of disability is much broader than previously conceived. The results also show that society, by not considering inequalities, is responsible, for the social creation disability, encompassing approximately 45.606.048 million people, which accounts for 23.9% of the population. © 2015, Associacao Brasileira de Pesquisadores em Educacao Especial. All rights reserved.","Official documents; Social integration process; Social Reality; Special education",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84931338926
