Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,Language of Original Document,Document Type,Publication Stage,Open Access,Source,EID
"Rojas-Drummond S., Mercer N., Dabrowski E.","6506915626;7006297858;6507609101;","Collaboration, scaffolding and the promotion of problem solving strategies in Mexican pre-schoolers",2001,"European Journal of Psychology of Education","16","2",,"179","196",,37,"10.1007/bf03173024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035354516&doi=10.1007%2fbf03173024&partnerID=40&md5=1204b7880b9e81d1fc77e27f69e42448","Univ. Nac. Autonoma de México, Mexico, Mexico","Rojas-Drummond, S., Univ. Nac. Autonoma de México, Mexico, Mexico; Mercer, N.; Dabrowski, E.","Research in Mexican schools, drawing upon earlier research in the UK, has led to the development and use of a method for describing, comparing and evaluating the particular approaches and interactional strategies used by teachers and learners. Using this method, qualitative and quantitative comparisons are made to distinguish between teachers who use a conventional, formal, directive approach when teaching 5-year-old children mathematical skills (called the ""Official"" method) and those who use a more interactive, collaborative, supportive, ""scaffolded"" approach to teach similar classes of children (called the ""High Scope"" method). In an earlier study, we found more competent and independent problem-solving among High/Scope pupils than among their peers taught by the Official method. In the present study, discourse analysis and statistical analysis of the relative frequencies of types of teacher-pupil interaction in the classrooms of two ""Official"" teachers and two ""High' Scope"" teachers are used to explain the improved problem-solving of the ""High Scope"" pupils. The findings support the view that by creating a more collaborative, scaffolded version of classroom education, teachers can more successfully enable children to develop their own problem-solving skills, learning strategies and curriculum-related understanding. The research also contributes to the development and implementation of methods for promoting a more effective style of teacher-learner interaction in the classroom.","Collaboration; Interactive teaching-learning strategies; Pre-school education; Problem solving; Scaffolding",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0035354516
"Homrich R.P., Filho E.R., Pinatti D.G.","6507116291;55667266000;6604058611;","Helicoidal single-layer cylindrical coil self-inductance evaluation: A didactic method",2001,"IEEE Transactions on Education","44","2",,"202","",,5,"10.1109/13.925853","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035329821&doi=10.1109%2f13.925853&partnerID=40&md5=35e9e1c67566c519605845090af9bf60","Computer and Electrical Engineering School, University of Campinas, 13082-970 Campinas, SP, Brazil","Homrich, R.P., Computer and Electrical Engineering School, University of Campinas, 13082-970 Campinas, SP, Brazil; Filho, E.R., Computer and Electrical Engineering School, University of Campinas, 13082-970 Campinas, SP, Brazil; Pinatti, D.G., Computer and Electrical Engineering School, University of Campinas, 13082-970 Campinas, SP, Brazil","This paper presents a didactic mathematical method to evaluate the self-inductance of a nonmagnetic core single-layer cylindrical and helicoidal coil presenting voids between turns. This type of calculation, using Biot-Savart Law, is not usually presented in the traditional electromagnetic text books, but constitutes an excellent tool to show to the students how to apply the very important Biot-Savart Law, using vectorial calculus, in a special electromagnetic device. It also shows them that the results are more accurate than that gotten when using the traditional methods presented in the most adopted books, that don't consider the helicoidal shape and the voids between turns and usually make strong restrictive conditions to permit the self-inductance calculation.","Biot-Savart Law; Cylindrical coils; Self-inductance calculations","Inductance; Students; Textbooks; Vectors; Biot Savart coil; Helicoidal coils; Electric coils",,,,,,,,,,,,"English",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0035329821
"Roberts L.W., Geppert C., Connor R., Nguyen K., Warner T.D.","57203543483;7003304887;18934198500;7202571685;7201772464;","An invitation for medical educators to focus on ethical and policy issues in research and scholarly practice",2001,"Academic Medicine","76","9",,"876","885",,37,"10.1097/00001888-200109000-00007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034820612&doi=10.1097%2f00001888-200109000-00007&partnerID=40&md5=2d8d2cd77baff6e14a74218a7feb4c1a","Empirical Ethics Group (EEG), Department of Psychiatry, University of New Mexico School of Medicine (UNMSOM), Albuquerque, NM, United States; Department of Psychiatry, UNMSOM, Albuquerque, NM, United States; University of New Mexico School of Nursing, Mexico; EEG, Department of Psychiatry, UNMSOM, Albuquerque, NM, United States; Department of Psychiatry, University of New Mexico School of Medicine, 2400 Tucker NE, Albuquerque, NM 87131-5326, United States","Roberts, L.W., Empirical Ethics Group (EEG), Department of Psychiatry, University of New Mexico School of Medicine (UNMSOM), Albuquerque, NM, United States, Department of Psychiatry, University of New Mexico School of Medicine, 2400 Tucker NE, Albuquerque, NM 87131-5326, United States; Geppert, C., Department of Psychiatry, UNMSOM, Albuquerque, NM, United States; Connor, R., University of New Mexico School of Nursing, Mexico, EEG, Department of Psychiatry, UNMSOM, Albuquerque, NM, United States; Nguyen, K., EEG, Department of Psychiatry, UNMSOM, Albuquerque, NM, United States; Warner, T.D., EEG, Department of Psychiatry, UNMSOM, Albuquerque, NM, United States","Medical education research and medical education practice both involve being methodical, innovative, self-observing, forward-looking, and open to peer review, and both are scholarly activities. For these reasons, distinguishing between these two activities is often difficult. There are three important reasons to clarify the distinctions: the moral difference between education research and education practice; federal regulations governing education research that require more safeguards than often exist in education practice; and the fact that student participants in research have characteristics in common with members of special populations. The authors explain why attention to issues of safeguards in education research and practice is likely to grow at academic health centers, yet maintain that these issues are neglected in the medical education literature. They demonstrate this with findings from their review of 424 education research reports published in 1988 and 1989 and in 1998 and 1999 in two major medical education journals. Each article was evaluated for documentation of six ethically important safeguards and features (e.g., informed consent). The rates of reporting the six features and safeguards were relatively low (3-27%). Nearly half (47%) of the empirical reports offered no indication of ethically important safeguards or features, and no article mentioned all six. Furthermore, those rates did not increase substantially after ten years. The authors discuss a number of implications of their findings for faculty, training institutions, students, and editors and peer reviewers, and conclude with the hope that their findings will raise awareness of these neglected issues in medical education and will stimulate all those involved to reflect upon the issues and set standards on the ethical aspects of research and scholarly practice.",,"clinical research; ethics; informed consent; medical education; medical literature; medical student; peer review; policy; priority journal; professional standard; review",,,,,,,,,,,,"English",Review,"Final","All Open Access, Green",Scopus,2-s2.0-0034820612
"Pidd M., Cassel R.A.","7004477243;55811088500;","Modeling the world",2000,"IEEE Potentials","19","1",,"6","10",,2,"10.1109/45.825633","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034139955&doi=10.1109%2f45.825633&partnerID=40&md5=47c22b5616dda351225958e3d89262d5","Department of Management Science, Lancaster University, Lancaster, United Kingdom; Univ. Federal do Rio Grande do Sul, Porto Alegre, Brazil","Pidd, M., Department of Management Science, Lancaster University, Lancaster, United Kingdom; Cassel, R.A., Department of Management Science, Lancaster University, Lancaster, United Kingdom, Univ. Federal do Rio Grande do Sul, Porto Alegre, Brazil","Modeling is about representing knowledge. However, next generation modeling will lead to a virtual sandbox that involves the World Wide Web. The Web is a place inhabited mostly by digital documentation. The documentation is flexible and can contain multimedia. It offers a way of sharing and presenting multimedia information to a worldwide set of interactive participants.",,"Computer simulation; Computer systems programming; Mathematical models; Multimedia systems; Virtual reality; Digital documentation; World Wide Web",,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0034139955
"Scheuer N., Sinclair A., de Rivas S.M., Christinat C.T.","25026365600;7202756350;57208636692;57208637084;","When a hundred and seventy one is written 10071: Five to eight-year-olds' production of written numbers [Cuando ciento setenta y uno se escribe 10071: Niños de 5 a 8 años produciendo numerales]",2000,"Infancia y Aprendizaje","23","90",,"31","50",,20,"10.1174/021037000760087955","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065373397&doi=10.1174%2f021037000760087955&partnerID=40&md5=29159f0240c7e105d681de964ddeaf01","CONICET y Universidad Nacional del Comahue, Argentina; Universidad de Ginebra, Switzerland; Consejo de Educación de la Provincia de Río Negro, Argentina; IRDP, Neuchâtely Universidad de Friburgo, Germany","Scheuer, N., CONICET y Universidad Nacional del Comahue, Argentina; Sinclair, A., Universidad de Ginebra, Switzerland; de Rivas, S.M., Consejo de Educación de la Provincia de Río Negro, Argentina; Christinat, C.T., IRDP, Neuchâtely Universidad de Friburgo, Germany","Five to eight-year-olds (N=162) were asked to note numbers, presented either as a collection of chips or in their oral form. The main notation types were: a) unitary but idiosyncratic notations (e.g. a squiggle for 7); b) multiple notations, where a one-to-one correspondence between units and graphic shapes exists (e.g. 1-1-1 for 3); c) notations with syntactical errors (e.g. 100701 or 10071 for 171); d) conventional notations. Many subjects produced several of these types during the session. Factorial correspondence analysis and cluster analysis were performed showing several associations between item, age and response type, and to a lesser extent concerning socio-cultural background. Conventional notations increase with age, but even at 8 years not all notations were correct. Results show that a variety of notational and numerical notions play a role in: understanding cardinality, the counting sequence, oral-written correspondences, notational regularities, and place value. Transcoding rules are slowly and haphazardly set up. © 2000, Taylor and Francis Group, LLC.","Cognitive development; Conventional knowledge; Learning; Notational strategies; Numerical notation; Numerical representation",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85065373397
"Moreno W.A., Leffew J., Cardenas O., Ramos N., Pernalete N., Diaz F., Alvarado V.","6701361095;9737401600;6507103408;7003328087;6603070754;7202814370;56931712800;","Integrating instructional technology methodologies in a state of the art Industrial Control Laboratory",2000,"Proceedings - Frontiers in Education Conference","1",,,"F1D-8","F1D-13",,2,"10.1109/FIE.2000.897686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013250208&doi=10.1109%2fFIE.2000.897686&partnerID=40&md5=6b816640ba773e3e72868dc373b32964","University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States; Universidad de Los Andes, Venezuela; Universidad Simón Bolivar, Venezuela","Moreno, W.A., University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States; Leffew, J., University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States; Cardenas, O., Universidad de Los Andes, Venezuela; Ramos, N., Universidad Simón Bolivar, Venezuela; Pernalete, N., University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States; Diaz, F., University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States; Alvarado, V., University of South Florida, Electrical Engineering Department, Tampa FL, 33620, United States","Recent observations confirm the escalating concern of the general engineering educational community about enhancing the teaching of traditional Control Theory courses. The objective of this project is to improve the learning experience in a new Industrial Control Laboratory using the latest techniques in instructional technology by incorporating newly developed software tools in order to better deliver, not only the mathematical foundation, but also to enhance the important relationship of the interdisciplinary nature of a typical Introductory Control Course in Engineering. At the University of South Florida, Department of Electrical Engineering, an effort is under way to develop a set of Control Laboratory Experiments in a web-managed environment to introduce the students to techniques needed for the design and implementation of automatic industrial control systems. The Conclusions and Future Work estimate the impact of the innovations on the student, teacher and department.",,,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-85013250208
"Ferreiro E.","7003882760;","Midway between oral syllables and written words [Entre la sílaba oral y la palabra escrita]",2000,"Infancia y Aprendizaje","23","89",,"25","37",,6,"10.1174/021037000760088062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008193981&doi=10.1174%2f021037000760088062&partnerID=40&md5=9f050e09adc3461f2ab0f6163ce787ba","Centro de Investigación y Estudios Avanzados (CINVESTAV), México, Mexico","Ferreiro, E., Centro de Investigación y Estudios Avanzados (CINVESTAV), México, Mexico","When children are to learning to write, it is frequent to observe instability when they are asked to segment a text into graphic words. Prior to literacy, children do not accept as “words” everything that is spoken (articles and prepositions are typical examples of “non-words”). Three independent but related experimental situations were designed to explore whether children counted the same kind of units when a text was presented orally and in written form. The instructions requested subjects “to count the words”, and they had to specify both how many and which ones. The children were at the beginning of their 2nd year in primary school and still showed instability in graphic segmentation. The results show that most frequently there is a discrepancy between the number and the type of units children counted in the two tasks: oral and written, even when the term “word” was used in both cases. Differences were mainly attributed to a preference for counting syllables in the oral task. These results are discussed from three perspectives: (a) conceptual difficulties linked to the notion of “word”; (b) the specific situation of word counting; (c) the writing hypothesis as a model for analysing speech. It is concluded that the writing model is not the most adequate to analyse words in speech. However, writing obliges children to reformulate their pre-literacy notion of what a word is. © 2000, Taylor and Francis Group, LLC.","conceptualization; Graphic segmentation; literacy; word",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85008193981
"Soler G.R., Gutiérrez E.B., Fox M.O.B.","25030710300;25026184400;25222395700;","Relación de las promociones de ordinario a extraordinario en el icbp ""victoria de Girón""",2000,"Revista Cubana de Educacion Medica Superior","14","3",,"213","218",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52849128334&partnerID=40&md5=344bd7fb652773cd4c1cfba456737252","Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Cuba; Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Ave. 31 y 146, Cubanacán. Playa. Ciudad de La Habana, Cuba; Fisiología Normal y Patológica, Cuba","Soler, G.R., Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Cuba, Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Ave. 31 y 146, Cubanacán. Playa. Ciudad de La Habana, Cuba, Fisiología Normal y Patológica, Cuba; Gutiérrez, E.B., Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Cuba, Fisiología Normal y Patológica, Cuba; Fox, M.O.B., Instituto de Ciencias Básicas y Preclínicas Victoria de Girón, Cuba, Fisiología Normal y Patológica, Cuba","In ""Victoria de Girón"" BPSI, remark that some promotions were increasing in a apparently excessive way from ordinary to extraordinary examination, prompted us to analyse possible causes, assuming that a fair examination whichever it is, at least 50% of students could be passed. Values of percentages of promoted in extraordinaries examinations (PE) versus 50% of those that failed in ordinary one (FO/2), by subject, types of subject, careers, and total of subjects from 4 courses, September/199l-July/1995. Rates of yielding of students in extraordinaries examinations (PE/FO/2), were estimated. Promotions in extraordinary examination approaches 50% of failures in ordinary one. There weren't significant differences neither influence on number of students failure in ordinary examination, with a correlationship between PE and FO/2(n = 0,76). Results show that observed shifts of promotion there arent't apparent. © 2007 Editorial Ciencias Médicas.",,,,,,,,,,,,,,"Spanish",Article,"Final","",Scopus,2-s2.0-52849128334
"Baker B., Cooley L., Trigueros M.","57209871177;57205892682;8901100500;","A calculus graphing schema",2000,"Journal for Research in Mathematics Education","31","5",,"557","578",,70,"10.2307/749887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944558573&doi=10.2307%2f749887&partnerID=40&md5=8bc67f2a1b43ec618bd809733d3f93b2","Department of Mathematics and Computer Science, Drake University, 2507 University Ave., Des Moines, IA 50311, United States; Department of Mathematics and Computer Studies, York College, CUNY, Jamaica, NY 11451, United States; Departamento de Matemáticas, Instituto Technologico Autónomo de México, México DF, Mexico","Baker, B., Department of Mathematics and Computer Science, Drake University, 2507 University Ave., Des Moines, IA 50311, United States; Cooley, L., Department of Mathematics and Computer Studies, York College, CUNY, Jamaica, NY 11451, United States; Trigueros, M., Departamento de Matemáticas, Instituto Technologico Autónomo de México, México DF, Mexico","In this study, we analyzed students' understanding of a complex calculus graphing problem. Students were asked to sketch the graph of a function, given its analytic properties (1st and 2nd derivatives, limits, and continuity) on specific intervals of the domain. The triad of schema development in the context of APOS theory was utilized to study students' responses. Two dimensions of understanding emerged, 1 involving properties and the other involving intervals. A student's coordination of the 2 dimensions is referred to as that student's overall calculus graphing schema. Additionally, a number of conceptual problems were consistently demonstrated by students throughout the study, and these difficulties are discussed in some detail.","Calculus; Cognitive theory; College mathematics; Conceptual knowledge; Constructivism; Epistemology; Piaget; Qualitative methods",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-24944558573
"Báez-Villegas D., Báez-López D.","6506793043;7004551419;","An Analog Filter Design Software Package Using Mathematica",2000,"Computer Applications in Engineering Education","8","2",,"72","79",,1,"10.1002/1099-0542(2000)8:2<72::AID-CAE3>3.0.CO;2-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044460085&doi=10.1002%2f1099-0542%282000%298%3a2%3c72%3a%3aAID-CAE3%3e3.0.CO%3b2-J&partnerID=40&md5=07284b1f1bc32b486a8bf0660a0e2710","Depto. de Ing. Electrónica, Univ. de las Américas-Puebla, Cholula, Puebla, Mexico","Báez-Villegas, D., Depto. de Ing. Electrónica, Univ. de las Américas-Puebla, Cholula, Puebla, Mexico; Báez-López, D., Depto. de Ing. Electrónica, Univ. de las Américas-Puebla, Cholula, Puebla, Mexico","In this article, a software package used to design analog filters is described. This filter design tool uses Mathematica from Wolfram Research as the numerical engine. This is called MathFilters. With this package, students or practicing engineers should be able to do an analog filter design in a few seconds, giving more attention to what can be done with a filter instead of getting lost in endless cumbersome numerical calculations. Several examples showing how MathFilters works are included. This package runs on an IBM-compatible PC under Windows95 with Mathematica 3.0. © 2000 John Wiley & Sons, Inc.","Analog filters; Computer-aided design; Filter design; Mathematica",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-17044460085
"Guimarães L.C., Barbastefano R.G., Belfort E.","57213720115;6506991495;6602418685;","Tools for Teaching Mathematics: A Case for Java and VRML",2000,"Computer Applications in Engineering Education","8","3-4",,"157","161",,7,"10.1002/1099-0542(2000)8:3/4<157::aid-cae4>3.0.co;2-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044450050&doi=10.1002%2f1099-0542%282000%298%3a3%2f4%3c157%3a%3aaid-cae4%3e3.0.co%3b2-9&partnerID=40&md5=ef2f94c296152c1f0dac0505e408652d","Department of Applied Mathematics, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Federal University of Rio de Janeiro, Rua Paulo Barreto, 104-601, Botafogo, Rio de Janeiro, RJ, CEP 22280-010, Brazil; Department of Mathematical Methods, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil","Guimarães, L.C., Department of Applied Mathematics, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Barbastefano, R.G., Federal University of Rio de Janeiro, Rua Paulo Barreto, 104-601, Botafogo, Rio de Janeiro, RJ, CEP 22280-010, Brazil; Belfort, E., Department of Mathematical Methods, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil","JAVA and VRML can play an important role if used to develop teaching materials designed to overcome difficulties in introductory mathematics courses. They can be brought to bear before there is a chance of using computer algebra tools like MAPLE and MATLAB, and even before the student enters the university. © 2000 John Wiley & Sons, Inc.","Computer aided teaching; Geometry; Java; Mathematics; VRML",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-17044450050
"Meloni L.G.P.","16643141600;","Learning Discrete Hidden Markov Models",2000,"Computer Applications in Engineering Education","8","3-4",,"141","149",,5,"10.1002/1099-0542(2000)8:3/4<141::aid-cae2>3.0.co;2-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442282760&doi=10.1002%2f1099-0542%282000%298%3a3%2f4%3c141%3a%3aaid-cae2%3e3.0.co%3b2-y&partnerID=40&md5=5057124a5c980544e39be4d882661fc2","Communications Department, Sch. of Elec. and Comp. Engineering, State University of Campinas, Campinas, SP, Brazil; Sch. of Elec. and Comp. Engineering, Unicamp, Brazil; Université de Nancy I, France; Sch. of Elec. and Comp. Engineering, Unicamp, Brazil; Digital Speech Processing Laboratory, Brazil","Meloni, L.G.P., Communications Department, Sch. of Elec. and Comp. Engineering, State University of Campinas, Campinas, SP, Brazil, Sch. of Elec. and Comp. Engineering, Unicamp, Brazil, Université de Nancy I, France, Sch. of Elec. and Comp. Engineering, Unicamp, Brazil, Digital Speech Processing Laboratory, Brazil","This paper describes a learning program for discrete Hidden Markov Models (HMM). The learning of the theory of hidden Markov models is a hard task and many students have been disappointed after the first equations. This program attempts to facilitate the learning of the theory by means of a spread sheet interface for interactive user simulations. The spread sheet of observation probabilities simplify the understanding of several discrete HMM equations. The program allows the student to observe several convergence properties of the training algorithm. © 2000 John Wiley & Sons, Inc.","Convergence analysis; Discrete hidden Markov models; Learning program; Speech recognition",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0442282760
"Utsumi M.C., Mendes C.R.","54411257700;7005859865;","Researching the attitudes towards mathematics in basic education",2000,"Educational Psychology","20","2",,"237","243",,20,"10.1080/713663712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242619753&doi=10.1080%2f713663712&partnerID=40&md5=79bcc45b585ac1835f6fe3b9ed350609","UNICAMP, Brazil; PUC-Campinas, Rua Dom Bosco, 75-Apto 124, Campinas, SP, CEP 13070-060, Brazil","Utsumi, M.C., UNICAMP, Brazil; Mendes, C.R., PUC-Campinas, Rua Dom Bosco, 75-Apto 124, Campinas, SP, CEP 13070-060, Brazil","The objective of this study was to check attitudes towards mathematics and to analyse if there are differences in attitudes that could be attributed to the type of school, gender, grade, age, the frequency in which mathematical problems were understood, the amount of days dedicated to the study of mathematics, school failure, whether help on the completion of homework was offered and to the self-perception of mathematical performance. A total of 209 students of the 3rd and 4th Grades of basic education in the private school system in Campinas, Sao Paulo, Brazil, were surveyed. They responded to an attitude towards mathematics scale and to a questionnaire for their characterisation, during school hours and in the absence of their mathematics teacher. The average figure on the attitudes scale was 52.718, with a standard deviation of 11.837. Significant statistical differences were found (alpha = 0.05) in the attitudes according to the type of school, the frequency in which the subjects understood the mathematical problems solved in the classroom, grade, age and to the self-perception of mathematical performance. © 2000, Taylor & Francis Group, LLC.",,,,,,,,,,,,,,"English",Note,"Final","",Scopus,2-s2.0-0242619753
"Niaz M., Saud De Núñez G., Ruiz De Pineda I.","7006032629;6505994264;6505700918;","Academic performance of high school students as a function of mental capacity, cognitive style, mobility-fixity dimension, and creativity",2000,"Journal of Creative Behavior","34","1",,"18","29",,34,"10.1002/j.2162-6057.2000.tb01200.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040211633&doi=10.1002%2fj.2162-6057.2000.tb01200.x&partnerID=40&md5=b0f4218e9934c316bbaa2d300cedcafd","Chemistry Department, Universidad de Oriente, Apartado Postal 90, Cumaná, Estado Sucre, 6101A, Venezuela; Univ. Pedagogica Exp. Libertador, Maturín, Estado Monagas, Venezuela","Niaz, M., Chemistry Department, Universidad de Oriente, Apartado Postal 90, Cumaná, Estado Sucre, 6101A, Venezuela; Saud De Núñez, G., Univ. Pedagogica Exp. Libertador, Maturín, Estado Monagas, Venezuela; Ruiz De Pineda, I., Univ. Pedagogica Exp. Libertador, Maturín, Estado Monagas, Venezuela","The purpose of this study is to explore how creativity and the cognitive variables (mental capacity, cognitive style & mobility-fixity dimension) can explain academic performance of high school students. Students at a high school in Maturín (Venezuela) were tested to determine creativity (Torrance Tests), cognitive variables and academic performance. Results based on multiple regression analyses showed that the mobility-fixity dimension was the most consistent predictor of academic performance, by explaining a significant amount of the variance in Spanish, English, Geography, Biology, Chemistry, Earth Science, Mathematics, Physics and the Mean score. Creativity scores explained a significant amount of the variance in Spanish, Geography, Earth Science and the Mean score. It appears that the mobility-fixity dimension and creativity although related, perhaps represent different aspects of academic performance.",,,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0040211633
"Ribone M.É., Pagani A.P., Olivieri A.C., Goicoechea H.C.","6508194513;7006797464;7101815523;7004098244;","Determination of the Active Principle in a Syrup by Spectrophotometry and Principal Component Regression Analysis: An Advanced Undergraduate Experiment Involving Chemometrics",2000,"Journal of Chemical Education","77","10",,"1330","1333",,17,"10.1021/ed077p1330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038419398&doi=10.1021%2fed077p1330&partnerID=40&md5=b9e2e5cf1928119efd4c2700b6d45809","Depto. de Quim. Analítica, Fac. Cie. Bioquimicas Farmaceuticas, Universidad Nacional de Rosario, Suipacha 531, Rosario 2000, Argentina; Departamento de Química, Fac. de Bioquim. y Cie. Biol., Universidad Nacional del Litoral, Paraje El Pozo, Santa Fe 3000, Argentina","Ribone, M.É., Depto. de Quim. Analítica, Fac. Cie. Bioquimicas Farmaceuticas, Universidad Nacional de Rosario, Suipacha 531, Rosario 2000, Argentina; Pagani, A.P., Depto. de Quim. Analítica, Fac. Cie. Bioquimicas Farmaceuticas, Universidad Nacional de Rosario, Suipacha 531, Rosario 2000, Argentina; Olivieri, A.C., Depto. de Quim. Analítica, Fac. Cie. Bioquimicas Farmaceuticas, Universidad Nacional de Rosario, Suipacha 531, Rosario 2000, Argentina; Goicoechea, H.C., Departamento de Química, Fac. de Bioquim. y Cie. Biol., Universidad Nacional del Litoral, Paraje El Pozo, Santa Fe 3000, Argentina","An experiment involving the interplay of pharmaceutical analytical chemistry, instrumentation, computer techniques, and statistics has been described. It concerns the determination of the mucolitic bromhexine in a commercial syrup. The analysis is performed by recording electronic absorption data and processing them with a multivariate calibration method, principal component regression (PCR), whose theory is discussed in detail. A Visual Basic program is available online.W It allows students to perform data processing, obtain and save statistical information, and produce several concentration and spectral plots that are relevant to PCR analysis.",,,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0038419398
"Furió C., Calatayud M.L., Bárcenas S.L., Padilla O.M.","6507177178;7004727795;6507032120;6603951224;","Functional fixedness and functional reduction as common sense reasonings in chemical equilibrium and in geometry and polarity of molecules",2000,"Science Education","84","5",,"545","565",,47,"10.1002/1098-237X(200009)84:5<545::AID-SCE1>3.0.CO;2-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034413617&doi=10.1002%2f1098-237X%28200009%2984%3a5%3c545%3a%3aAID-SCE1%3e3.0.CO%3b2-1&partnerID=40&md5=257409fbe5c3faa8283c073fe4943212","Departament de Did-ctica de les Ci-ncies Experimentals i Socials, Universitat de Val-ncia, Alcalde Reig, 8-446006 València, Spain; I. B. Sorolla, València, Spain; Universidad Aut-noma de Zacatecas, Mexico","Furió, C., Departament de Did-ctica de les Ci-ncies Experimentals i Socials, Universitat de Val-ncia, Alcalde Reig, 8-446006 València, Spain; Calatayud, M.L., I. B. Sorolla, València, Spain; Bárcenas, S.L., Universidad Aut-noma de Zacatecas, Mexico; Padilla, O.M., Universidad Aut-noma de Zacatecas, Mexico","Many of the learning difficulties in the specific domain of chemistry are found not only in the ideas already possessed by students but in the strategic and procedural knowledge that is characteristic of everyday thinking. These defects in procedural knowledge have been described as functional fixedness and functional reduction. This article assesses the procedural difficulties of students (grade 12 and first and third year of university) based on common sense reasoning in two areas of chemistry, chemical equilibrium and geometry and polarity of molecules. In the first area, the theme of external factors affecting equilibria (temperature and concentration change) was selected because the explanations given by the students could be analyzed easily. The existence of a functional fixedness where Le Chatelier's principle was almost exclusively applied by rote could be observed, with this being the cause of the incorrect responses given to the proposed items. Functional fixedness of the Lewis structure also led to an incorrect prediction of molecular geometry. When molecular geometry was correctly determined by the students, it seemed that other methodological or procedural difficulties appeared when the task was to determine molecular polarity. The students showed a tendency, in many cases, to reduce the factors affecting molecular polarity in two possible ways: (a) assuming that polarity depends only on shape (""geometric functional reduction"") or (b) assuming that molecular polarity depends only on the polarity of bonds (""bonding functional reduction""). © 2000 John Wiley & Sons, Inc. Sci Ed 84:545-565, 2000.",,,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-0034413617
